id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_247,"manager buys three shares of stock today, and then sells one of those shares each year for the next 3 years. His actions and the price history of the stock are summarized below. The stock pays no dividends. <image 1>  Calculate the time-weighted arithmetic average return on this portfolio.","['3.57%', '3.70%', '3.92%']",?,MMMU_Accounting_images/test\test_Accounting_247_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_248,"<image 1> Just Beachy is a retail business located on the coast of Florida where it sells a variety of beach apparel, T-shirts, and beach-related souvenir items. They purchase all of their inventory from wholesalers and distributors. For the year ending December 31, 2017, they reported these revenues and expenses. What is the net income?","['$152,000', '$153,000', '$154,000', '$155,000']",?,MMMU_Accounting_images/test\test_Accounting_248_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_249,Each situation below relates to an independent company's Owners' Equity. <image 1> Calculate the missing values of company 1.,"['$75,600', '$163,800', '$73,560', '$74,300']",?,MMMU_Accounting_images/test\test_Accounting_249_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_250,"The term structure for zero-coupon bonds is currently:<image 1>  Next year at this time, you expect it to be:<image 2>  What do you expect the rate of return to be over the coming year on a 3-year zero-coupon bond?","['5%', '6%', '7%']",?,MMMU_Accounting_images/test\test_Accounting_250_image_1.png;MMMU_Accounting_images/test\test_Accounting_250_image_2.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_251,"Wellington, Inc., reports the following contribution margin income statement for the month of May. The company has the opportunity to purchase new machinery that will reduce its variable cost per unit by $10 but will increase fixed costs by 20%. Assume sales level remains unchanged. <image 1> What is the new total contribution margin?","['$42,000', '$86,400', '$93,600', '$51,600']",?,MMMU_Accounting_images/test\test_Accounting_251_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_252,"A new company started production. Job 10 was completed, and Job 20 remains in production. Here is the information from job cost sheets from their first and only jobs so far: <image 1> Using the information provided, if manufacturing overhead is applied on the basis of direct labor hours, what is the predetermined overhead rate?","['$0.50', '$0.60', '$0.70', '$0.80']",?,MMMU_Accounting_images/test\test_Accounting_252_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_253,"Sterling's records show the work in process inventory had a beginning balance of $4,000 and an ending balance of $3,000. How much direct labor was incurred if the records also show: <image 1>","['$4,200', '$4,300', '$4,400', '$4,500']",?,MMMU_Accounting_images/test\test_Accounting_253_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_254,"Each of the following situations relates to a different company. <image 1> For company B, find the missing amounts.","['$180,620', '$192,610', '$167,320', '$171,680']",?,MMMU_Accounting_images/test\test_Accounting_254_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_255,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the fixed costs per 800 clients?","['$712,000', '$632,000', '$288,000', '$424,000']",?,MMMU_Accounting_images/test\test_Accounting_255_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_256,What are the deltas of a put option with the following characteristics?<image 1>,"['-.3105', '.6895', '-.4619']",?,MMMU_Accounting_images/test\test_Accounting_256_image_1.png,['Other'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_257,Consider the following two regression lines for stocks A and B in the following figure. <image 1> Which stock has greater systematic (market) risk?,"['A', 'B']",?,MMMU_Accounting_images/test\test_Accounting_257_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Investment
test_Accounting_258,Mountain Tops applies overhead on the basis of direct labor hours and reports the following information: <image 1> How much overhead was applied during the year?,"['$462,000', '$77,000', '$6.00', '$10.00']",?,MMMU_Accounting_images/test\test_Accounting_258_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_259,"The following table shows risk and return measures for two portfolios. <image 1> When plotting portfolio R relative to the capital market line, portfolio R lies:","['On the CML', 'Below the CML', 'Above the CML', 'Insufficient data given']",?,MMMU_Accounting_images/test\test_Accounting_259_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_260,"The cost data for BC Billing Solutions for the year 2020 is as follows: <image 1> Using the high-low method, express the company's overtime wages as an equation where x represents number of invoices processed. Assume BC has monthly fixed costs of $3,800.","['Overtime wages=0.15*X', 'Overtime wages=0.16*X', 'Overtime wages=0.17*X', 'Overtime wages=0.18*X']",?,MMMU_Accounting_images/test\test_Accounting_260_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_261,"Suresh Singh, CFA, is analyzing a convertible bond. The characteristics of the bond and the underlying common stock are given in the following exhibit: <image 1> Compute the bond's conversion value.","['$795', '$830', '$880']",?,MMMU_Accounting_images/test\test_Accounting_261_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_262,"A newly issued bond has the following characteristics: <image 1>Identify the direction of change in modified duration if the maturity of the bond were 7 years, not 15 years.","['increases', 'decreases']",?,MMMU_Accounting_images/test\test_Accounting_262_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_263,"Consider the following limit-order book of a specialist. The last trade in the stock occurred at a price of $50. <image 1> If a market buy order for 100 shares comes in, at what price will it be filled?","['$50.25', '$49.40', '$50.13']",?,MMMU_Accounting_images/test\test_Accounting_263_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_264,"Wellington, Inc., reports the following contribution margin income statement for the month of May. The company has the opportunity to purchase new machinery that will reduce its variable cost per unit by $10 but will increase fixed costs by 20%. Assume sales level remains unchanged. <image 1> What is the the operating income?","['$42,000', '$86,400', '$93,600', '$51,600']",?,MMMU_Accounting_images/test\test_Accounting_264_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_265,"During the year, a company purchased raw materials of $77,321 and incurred direct labor costs of $125,900. Overhead is applied at the rate of 75% of the direct labor cost. These are the inventory balances: <image 1> Compute the cost of goods sold.","['$287,191', '$288,191', '$289,191', '$290,191']",?,MMMU_Accounting_images/test\test_Accounting_265_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_266,Markham Farms reports the following contribution margin income statement for the month of August. The company has the opportunity to purchase new machinery that will reduce its variable cost per unit by $2 but will increase fixed costs by 15%. Assume sales level remains unchanged. <image 1> What is the new variable costs?,"['$46,000', '$47,000', '$93,000', '$19,500']",?,MMMU_Accounting_images/test\test_Accounting_266_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_267,"Calculate the contribution to total performance from currency, country, and stock selection for the manager in the example below. All exchange rates are expressed as units of foreign currency that can be purchased with 1 U.S. dollar. What rate of return will the manager earn if she invests in money market instruments in either Canada or Japan and hedges the dollar value of her investment? Use the data in the following tables. <image 1>","['1.48%', '1.35%', '1.22%']",?,MMMU_Accounting_images/test\test_Accounting_267_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_268,"The following data show the units in beginning work in process inventory, the number of units started, the number of units transferred, and the percent completion of the ending work in process for conversion. Given that materials are added 50% at the beginning of the process and 50% at the end of the process, what are the equivalent units for material costs for each quarter using the weighted-average method? Assume that the quarters are independent. <image 1>","['295,900', '294,900', '294,250', '293,250']",?,MMMU_Accounting_images/test\test_Accounting_268_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_269,"From the following Company A adjusted trial balance, what is the net income of the company? <image 1>","['$16,200', '$17,200', '$18,200', '$19,200']",?,MMMU_Accounting_images/test\test_Accounting_269_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_270,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is variable costs per 900 clients?","['$324,000', '$477,000', '$801,000', '$731,000']",?,MMMU_Accounting_images/test\test_Accounting_270_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_271,"Donna Donie, CFA, has a client who believes the common stock price of TRT Materials (currently $58 per share) could move substantially in either direction in reaction to an expected court decision involving the company. The client currently owns no TRT shares, but asks Donie for advice about implementing a strangle strategy to capitalize on the possible stock price movement. A strangle is a portfolio of a put and a call with different exercise prices but the same expiration date. Donie gathers the TRT option-pricing data: <image 1> Recommend whether Donie should choose a long strangle strategy or a short strangle strategy to achieve the client's objective.","['long strangle', 'short strangle']",?,MMMU_Accounting_images/test\test_Accounting_271_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
